职位名称,公司名称,工作地点,薪资,工作经验,学历要求
C/C++/Java/Python/JS软件开发/算法/数据,外企德科数字技术有限公司,贵阳·花溪·湖潮,1.7-3万·15薪,经验不限,本科
Java/Python/C/C++/数开/测试/算法/前端岗,外企德科数字技术有限公司,武汉·江夏·豹澥,1.5-3万·14薪,经验不限,本科
Java/Python/C/C++/数开/测试/算法/前端岗,外企德科数字技术有限公司,武汉·江夏·豹澥,1.5-3万·14薪,经验不限,本科
Java/Python/C/C++/数开/测试/算法/前端岗,外企德科数字技术有限公司,武汉·江夏·豹澥,1.5-3万·14薪,经验不限,本科
Java/Python/C/C++/数开/测试/算法/前端岗,外企德科数字技术有限公司,武汉·江夏·豹澥,1.5-3万·14薪,经验不限,本科
C/C++/Java/Python/JS软件开发/算法/数据,外企德科数字技术有限公司,佛山·禅城·祖庙,1.7-3万·15薪,经验不限,本科
C/C++/Java/Python/JS软件开发/算法/数据,外企德科数字技术有限公司,佛山·禅城·祖庙,1.7-3万·15薪,经验不限,本科
C/C++/Java/Python/JS软件开发/算法/数据,外企德科数字技术有限公司,成都·郫都·合作街道,1.7-3万·15薪,经验不限,本科
C/C++/Java/Python/JS软件开发/算法/数据,外企德科数字技术有限公司,成都·郫都·合作街道,1.7-3万·15薪,经验不限,本科
Java/C/C++/Python/JS 软件开发（多部门推荐）,外企德科数字技术有限公司,西安·雁塔·漳浒寨,1.6-3万·14薪,经验不限,本科
Java/C/C++/Python/JS 软件开发（多部门推荐）,外企德科数字技术有限公司,西安·雁塔·漳浒寨,1.6-3万·14薪,经验不限,本科
JAVA/JS/C/C++/Python/go/测试,外企德科数字技术有限公司,杭州·滨江·长河,1.5-3万·14薪,经验不限,本科
JAVA/JS/C/C++/Python/go/测试,外企德科数字技术有限公司,杭州·滨江·长河,1.5-3万·14薪,经验不限,本科
JAVA/JS/C/C++/Python/go/测试,外企德科数字技术有限公司,武汉·江夏·豹澥,1.5-3万·14薪,经验不限,本科
JAVA/JS/C/C++/Python/go/测试,外企德科数字技术有限公司,武汉·江夏·豹澥,1.5-3万·14薪,经验不限,本科
C/C++/python/Java/JS/测试/算法所有语言都有招聘,外企德科数字技术有限公司,南京·雨花台·铁心桥,1.2-2.4万,经验不限,本科
C/C++/python/Java/JS/测试/算法所有语言都有招聘,外企德科数字技术有限公司,南京·雨花台·铁心桥,1.2-2.4万,经验不限,本科
C++/C/Java/python/GO/JS/算法（所有语言都有招聘）,外企德科数字技术有限公司,武汉·江夏·豹澥,1.3-2.6万·15薪,经验不限,本科
C++/C/Java/python/GO/JS/算法（所有语言都有招聘）,外企德科数字技术有限公司,武汉·江夏·豹澥,1.3-2.6万·15薪,经验不限,本科
Java/C/C++/Python/前端/测试（接受应届）,外企德科数字技术有限公司,深圳·龙岗·坂田,1.5-3万·14薪,经验不限,本科
Java/C/C++/Python/前端/测试（接受应届）,外企德科数字技术有限公司,深圳·龙岗·坂田,1.5-3万·14薪,经验不限,本科
月薪15-35k/java/c++/python后端开发/,外企德科数字技术有限公司,上海·青浦·金泽,1.5-3万·14薪,经验不限,本科
月薪15-35k/java/c++/python后端开发/,外企德科数字技术有限公司,上海·青浦·金泽,1.5-3万·14薪,经验不限,本科
java/c++/python后端开发/软件测试,外企德科数字技术有限公司,长沙·岳麓·咸嘉湖,1.5-3万·16薪,经验不限,本科
java/c++/python后端开发/软件测试,外企德科数字技术有限公司,长沙·岳麓·咸嘉湖,1.5-3万·16薪,经验不限,本科
Java/c/c++/python/js软件开发工程师,外企德科数字技术有限公司,武汉·江夏·豹澥,1.4-2.8万·14薪,经验不限,本科
Java/c/c++/python/js软件开发工程师,外企德科数字技术有限公司,武汉·江夏·豹澥,1.4-2.8万·14薪,经验不限,本科
JAVA/C/C++/Python/go/web开发工程师 全国岗14薪，全额社保公积金 应届生/考研/考公失败可投,外企德科数字技术有限公司,北京·海淀·上地,1.5-3万·14薪,经验不限,本科
JAVA/C/C++/Python/go/web开发工程师 全国岗14薪，全额社保公积金 应届生/考研/考公失败可投,外企德科数字技术有限公司,北京·海淀·上地,1.5-3万·14薪,经验不限,本科
java/c++/python后端开发/软件测试,外企德科数字技术有限公司,武汉·江夏·豹澥,1.5-3万·16薪,经验不限,本科
java/c++/python后端开发/软件测试,外企德科数字技术有限公司,武汉·江夏·豹澥,1.5-3万·16薪,经验不限,本科
Java/C/C++/Python/JS 软件开发（多部门推荐）,外企德科数字技术有限公司,上海·浦东·金桥,1.8-3.5万·14薪,经验不限,本科
Java/C/C++/Python/JS 软件开发（多部门推荐）,外企德科数字技术有限公司,上海·浦东·金桥,1.8-3.5万·14薪,经验不限,本科
Java/C/C++/Python/JS 软件开发（多部门推荐）,外企德科数字技术有限公司,深圳·龙岗·坂田,1.8-3.5万·14薪,经验不限,本科
Java/C/C++/Python/JS 软件开发（多部门推荐）,外企德科数字技术有限公司,深圳·龙岗·坂田,1.8-3.5万·14薪,经验不限,本科
初级开发【Java/python/C++】【25届/24届无经验可投】,外企德科数字技术有限公司,北京·海淀,1-1.8万·14薪,1年以下,本科
初级开发【Java/python/C++】【25届/24届无经验可投】,外企德科数字技术有限公司,北京·海淀,1-1.8万·14薪,1年以下,本科
JAVA/C++/C/Python 14薪双休 应届生可投,外企德科数字技术有限公司,武汉·硚口·长丰,1.5-3万,经验不限,本科
JAVA/C++/C/Python 14薪双休 应届生可投,外企德科数字技术有限公司,武汉·硚口·长丰,1.5-3万,经验不限,本科
Java/C++/C/python/测试工程师（接受25届，导师带教）,外企德科数字技术有限公司,上海·浦东·金桥,1.5-3万·14薪,经验不限,本科
Java/C++/C/python/测试工程师（接受25届，导师带教）,外企德科数字技术有限公司,上海·浦东·金桥,1.5-3万·14薪,经验不限,本科
初级/中级c++软件开发工程师（可转语言）,外企德科数字技术有限公司,深圳·龙岗·坂田,1.2-2.4万·14薪,经验不限,本科
初级/中级c++软件开发工程师（可转语言）,外企德科数字技术有限公司,深圳·龙岗·坂田,1.2-2.4万·14薪,经验不限,本科
Java/C++/python/c/算法岗位,外企德科数字技术有限公司,成都·郫都·合作街道,1.5-3万,经验不限,本科
Java/C++/python/c/算法岗位,外企德科数字技术有限公司,成都·郫都·合作街道,1.5-3万,经验不限,本科
Java/C++/python/c/算法岗位,外企德科数字技术有限公司,成都·郫都·合作街道,1.5-3万,经验不限,本科
Java/C++/python/c/算法岗位,外企德科数字技术有限公司,成都·郫都·合作街道,1.5-3万,经验不限,本科
Java/C/C++/Python/前端/测试（接受应届）,外企德科数字技术有限公司,苏州·工业园区,1.6-2.6万·14薪,经验不限,本科
Java/C/C++/Python/前端/测试（接受应届）,外企德科数字技术有限公司,苏州·工业园区,1.6-2.6万·14薪,经验不限,本科
Java/python/JS/C+＋开发/测试(核心项目),外企德科数字技术有限公司,深圳·龙岗·坂田,1.5-3万·14薪,无经验,本科
Java/python/JS/C+＋开发/测试(核心项目),外企德科数字技术有限公司,深圳·龙岗·坂田,1.5-3万·14薪,无经验,本科
java/c++/python后端开发/软件测试,外企德科数字技术有限公司,深圳·龙岗·坂田,1.5-3万·16薪,经验不限,本科
java/c++/python后端开发/软件测试,外企德科数字技术有限公司,深圳·龙岗·坂田,1.5-3万·16薪,经验不限,本科
Java/C/C++/Python/前端/测试（接受应届）,外企德科数字技术有限公司,武汉·江夏·豹澥,1.5-3万·14薪,经验不限,本科
Java/C/C++/Python/前端/测试（接受应届）,外企德科数字技术有限公司,武汉·江夏·豹澥,1.5-3万·14薪,经验不限,本科
Java/C/C++（急急急，诚聘）,外企德科数字技术有限公司,上海·青浦·金泽,1.4-2.6万,1-3年,学历不限
Java/C/C++（急急急，诚聘）,外企德科数字技术有限公司,上海·青浦·金泽,1.4-2.6万,1-3年,学历不限
C/C++软件开发工程师（初中高级均有岗位-线上面试）,外企德科数字技术有限公司,西安·雁塔·漳浒寨,1.5-2.8万·14薪,3-5年,本科
C/C++软件开发工程师（初中高级均有岗位-线上面试）,外企德科数字技术有限公司,西安·雁塔·漳浒寨,1.5-2.8万·14薪,3-5年,本科
FAE-C/C++、嵌入式现场技术支持-可看应届生,外企德科数字技术有限公司,武汉·江夏·豹澥,1-1.2万,3-5年,本科
FAE-C/C++、嵌入式现场技术支持-可看应届生,外企德科数字技术有限公司,武汉·江夏·豹澥,1-1.2万,3-5年,本科
C++软件开发/嵌入式开发（急急急）,外企德科数字技术有限公司,苏州·工业园区,1.3-2.5万,1-3年,本科
C++软件开发/嵌入式开发（急急急）,外企德科数字技术有限公司,苏州·工业园区,1.3-2.5万,1-3年,本科
算法工程师-Python C++,外企德科数字技术有限公司,苏州·工业园区,1.5-2.5万·14薪,3-5年,本科
算法工程师-Python C++,外企德科数字技术有限公司,苏州·工业园区,1.5-2.5万·14薪,3-5年,本科
软件开发测试工程师（c++、c、java、python）,外企德科数字技术有限公司,武汉·江夏·豹澥,1.1-1.4万,经验不限,学历不限
软件开发测试工程师（c++、c、java、python）,外企德科数字技术有限公司,武汉·江夏·豹澥,1.1-1.4万,经验不限,学历不限
软件测试工程师（Java、C、C++、python）,外企德科数字技术有限公司,东莞·大朗镇,1.3-1.6万,经验不限,学历不限
软件测试工程师（Java、C、C++、python）,外企德科数字技术有限公司,东莞·大朗镇,1.3-1.6万,经验不限,学历不限
测试/前端/后端开发工程师Java/C/C++/JS/Python,外企德科数字技术有限公司,上海·浦东·金桥,1.4-2.8万·14薪,经验不限,本科
测试/前端/后端开发工程师Java/C/C++/JS/Python,外企德科数字技术有限公司,上海·浦东·金桥,1.4-2.8万·14薪,经验不限,本科
JAVA/C/C++/Python/go/web开发工程师,外企德科数字技术有限公司,武汉·江夏·豹澥,1.8-3.5万·15薪,经验不限,本科
JAVA/C/C++/Python/go/web开发工程师,外企德科数字技术有限公司,武汉·江夏·豹澥,1.8-3.5万·15薪,经验不限,本科
java/c++/python后端开发/,外企德科数字技术有限公司,上海·青浦·金泽,1.8-3.5万·16薪,经验不限,本科
java/c++/python后端开发/,外企德科数字技术有限公司,上海·青浦·金泽,1.8-3.5万·16薪,经验不限,本科
java/Python/C/C++/JS/AI算法/软件测试,外企德科数字技术有限公司,上海·浦东·金桥,1.5-3万,1-3年,本科
java/Python/C/C++/JS/AI算法/软件测试,外企德科数字技术有限公司,上海·浦东·金桥,1.5-3万,1-3年,本科
C/C++/Java/JS/Python/Go软件开发【全国有岗位 可接受应届】,外企德科数字技术有限公司,杭州·滨江·西兴,1.5-3万·14薪,经验不限,本科
C/C++/Java/JS/Python/Go软件开发【全国有岗位 可接受应届】,外企德科数字技术有限公司,杭州·滨江·西兴,1.5-3万·14薪,经验不限,本科
java/c++/C/Python/前端开发工程师,外企德科数字技术有限公司,深圳·龙岗·坂田,1.5-3万·14薪,经验不限,本科
java/c++/C/Python/前端开发工程师,外企德科数字技术有限公司,深圳·龙岗·坂田,1.5-3万·14薪,经验不限,本科
Java/C/C++/JS/python/测试/运维开发/数据（接受24届无经验、考研断档）,外企德科数字技术有限公司,杭州·滨江·长河,1.7-3万·14薪,经验不限,本科
Java/C/C++/JS/python/测试/运维开发/数据（接受24届无经验、考研断档）,外企德科数字技术有限公司,杭州·滨江·长河,1.7-3万·14薪,经验不限,本科
Java/C/C++/JS/python/测试/运维开发/数据（接受24届无经验、考研断档等）,外企德科数字技术有限公司,上海·浦东·金桥,1.7-3万·14薪,经验不限,本科
Java/C/C++/JS/python/测试/运维开发/数据（接受24届无经验、考研断档等）,外企德科数字技术有限公司,上海·浦东·金桥,1.7-3万·14薪,经验不限,本科
前端/Java/Python/C/C++/go开发工程师,外企德科数字技术有限公司,合肥·蜀山·笔架山,2-4万·14薪,经验不限,本科
前端/Java/Python/C/C++/go开发工程师,外企德科数字技术有限公司,合肥·蜀山·笔架山,2-4万·14薪,经验不限,本科
前端/Java/Python/C/C++/go开发工程师,外企德科数字技术有限公司,合肥·蜀山·笔架山,2-4万·14薪,经验不限,本科
前端/Java/Python/C/C++/go开发工程师,外企德科数字技术有限公司,合肥·蜀山·笔架山,2-4万·14薪,经验不限,本科
C/C++开发工程师,外企德科数字技术有限公司,杭州·滨江·长河,1.4-2.8万·14薪,经验不限,本科
C/C++开发工程师,外企德科数字技术有限公司,杭州·滨江·长河,1.4-2.8万·14薪,经验不限,本科
软件开发工程师(Java/Python/C/C++/Js),外企德科数字技术有限公司,上海·青浦·金泽,1.5-3万,经验不限,本科
软件开发工程师(Java/Python/C/C++/Js),外企德科数字技术有限公司,上海·青浦·金泽,1.5-3万,经验不限,本科
Java/C/C++/Python/Go开发工程师,外企德科数字技术有限公司,南京·雨花台·雨花,1.3-2.6万,1-3年,本科
Java/C/C++/Python/Go开发工程师,外企德科数字技术有限公司,南京·雨花台·雨花,1.3-2.6万,1-3年,本科
软件开发工程师（Java/C/C++/python),外企德科数字技术有限公司,东莞·常平镇,1.5-3万·14薪,经验不限,本科
软件开发工程师（Java/C/C++/python),外企德科数字技术有限公司,东莞·常平镇,1.5-3万·14薪,经验不限,本科
Java/C++/C/Python/GO/JS,外企德科数字技术有限公司,上海·浦东·金桥,1.2-2.4万·15薪,经验不限,本科
Java/C++/C/Python/GO/JS,外企德科数字技术有限公司,上海·浦东·金桥,1.2-2.4万·15薪,经验不限,本科
Java/Python/C/C++/测试/算法/前端岗,外企德科数字技术有限公司,西安·雁塔·漳浒寨,1.2-2.4万·14薪,经验不限,本科
Java/Python/C/C++/测试/算法/前端岗,外企德科数字技术有限公司,西安·雁塔·漳浒寨,1.2-2.4万·14薪,经验不限,本科
软件开发工程师（Java/C/C++/python),外企德科数字技术有限公司,西安·雁塔·漳浒寨,1.5-3万·14薪,经验不限,本科
